Time(s),Amplitude
1.890500000000000069e+00,-7.507324218750000000e-03
1.890520833333333428e+00,1.031494140625000000e-02
1.890541666666666565e+00,1.657104492187500000e-02
1.890562499999999924e+00,9.826660156250000000e-03
1.890583333333333282e+00,7.980346679687500000e-03
1.890604166666666641e+00,-1.219177246093750000e-02
1.890625000000000000e+00,-2.465820312500000000e-02
1.890645833333333359e+00,-8.407592773437500000e-03
1.890666666666666718e+00,-2.487182617187500000e-03
1.890687500000000076e+00,-4.898071289062500000e-03
1.890708333333333435e+00,-8.377075195312500000e-03
1.890729166666666572e+00,-2.557373046875000000e-02
1.890749999999999931e+00,-1.535034179687500000e-02
1.890770833333333290e+00,2.484130859375000000e-02
1.890791666666666648e+00,3.131103515625000000e-02
1.890812500000000007e+00,7.125854492187500000e-03
1.890833333333333366e+00,-1.119995117187500000e-02
1.890854166666666725e+00,-1.637268066406250000e-02
1.890875000000000083e+00,2.441406250000000000e-04
1.890895833333333442e+00,2.883911132812500000e-02
1.890916666666666579e+00,4.470825195312500000e-02
1.890937499999999938e+00,3.713989257812500000e-02
1.890958333333333297e+00,9.597778320312500000e-03
1.890979166666666655e+00,-1.051330566406250000e-02
1.891000000000000014e+00,-8.972167968750000000e-03
1.891020833333333373e+00,2.746582031250000000e-04
1.891041666666666732e+00,1.187133789062500000e-02
1.891062500000000091e+00,9.353637695312500000e-03
1.891083333333333227e+00,-7.003784179687500000e-03
1.891104166666666586e+00,-6.240844726562500000e-03
1.891124999999999945e+00,-5.554199218750000000e-03
1.891145833333333304e+00,-8.651733398437500000e-03
1.891166666666666663e+00,2.130126953125000000e-02
1.891187500000000021e+00,3.248596191406250000e-02
1.891208333333333380e+00,-1.708984375000000000e-03
1.891229166666666739e+00,-2.120971679687500000e-03
1.891250000000000098e+00,2.185058593750000000e-02
1.891270833333333234e+00,2.047729492187500000e-02
1.891291666666666593e+00,1.611328125000000000e-02
1.891312499999999952e+00,-1.480102539062500000e-03
1.891333333333333311e+00,-2.136230468750000000e-02
1.891354166666666670e+00,5.477905273437500000e-03
1.891375000000000028e+00,3.192138671875000000e-02
1.891395833333333387e+00,2.984619140625000000e-02
1.891416666666666746e+00,3.506469726562500000e-02
1.891437500000000105e+00,1.197814941406250000e-02
1.891458333333333242e+00,-3.189086914062500000e-02
1.891479166666666600e+00,-1.420593261718750000e-02
1.891499999999999959e+00,3.923034667968750000e-02
1.891520833333333318e+00,6.185913085937500000e-02
1.891541666666666677e+00,5.429077148437500000e-02
1.891562500000000036e+00,1.989746093750000000e-02
1.891583333333333394e+00,-2.293395996093750000e-02
1.891604166666666753e+00,-3.683471679687500000e-02
1.891624999999999890e+00,-1.986694335937500000e-02
1.891645833333333249e+00,9.658813476562500000e-03
1.891666666666666607e+00,2.966308593750000000e-02
1.891687499999999966e+00,2.752685546875000000e-02
1.891708333333333325e+00,9.002685546875000000e-03
1.891729166666666684e+00,-1.838684082031250000e-02
1.891750000000000043e+00,-2.667236328125000000e-02
1.891770833333333401e+00,-1.770019531250000000e-03
1.891791666666666760e+00,2.029418945312500000e-02
1.891812499999999897e+00,2.413940429687500000e-02
1.891833333333333256e+00,1.911926269531250000e-02
1.891854166666666615e+00,1.396179199218750000e-02
1.891874999999999973e+00,3.546142578125000000e-02
1.891895833333333332e+00,6.088256835937500000e-02
1.891916666666666691e+00,4.199218750000000000e-02
1.891937500000000050e+00,1.150512695312500000e-02
1.891958333333333409e+00,-2.761840820312500000e-03
1.891979166666666767e+00,-5.844116210937500000e-03
1.891999999999999904e+00,2.923583984375000000e-02
1.892020833333333263e+00,7.093811035156250000e-02
1.892041666666666622e+00,6.094360351562500000e-02
1.892062499999999980e+00,1.890563964843750000e-02
1.892083333333333339e+00,-3.245544433593750000e-02
1.892104166666666698e+00,-6.030273437500000000e-02
1.892125000000000057e+00,-1.754760742187500000e-02
1.892145833333333416e+00,3.256225585937500000e-02
1.892166666666666774e+00,2.653503417968750000e-02
1.892187499999999911e+00,4.760742187500000000e-03
1.892208333333333270e+00,-1.721191406250000000e-02
1.892229166666666629e+00,-2.505493164062500000e-02
1.892249999999999988e+00,1.483154296875000000e-02
1.892270833333333346e+00,4.383850097656250000e-02
1.892291666666666705e+00,2.882385253906250000e-02
1.892312500000000064e+00,2.803039550781250000e-02
1.892333333333333423e+00,3.794860839843750000e-02
1.892354166666666559e+00,3.567504882812500000e-02
1.892374999999999918e+00,4.267883300781250000e-02
1.892395833333333277e+00,4.019165039062500000e-02
1.892416666666666636e+00,2.136230468750000000e-02
1.892437499999999995e+00,2.195739746093750000e-02
1.892458333333333353e+00,3.300476074218750000e-02
1.892479166666666712e+00,3.608703613281250000e-02
1.892500000000000071e+00,4.187011718750000000e-02
1.892520833333333430e+00,3.742980957031250000e-02
1.892541666666666567e+00,1.652526855468750000e-02
1.892562499999999925e+00,-1.480102539062500000e-03
1.892583333333333284e+00,-1.693725585937500000e-02
1.892604166666666643e+00,-2.989196777343750000e-02
1.892625000000000002e+00,-2.102661132812500000e-02
1.892645833333333361e+00,2.273559570312500000e-03
1.892666666666666719e+00,1.043701171875000000e-02
1.892687500000000078e+00,-1.831054687500000000e-04
1.892708333333333437e+00,-1.354980468750000000e-02
1.892729166666666574e+00,-1.799011230468750000e-02
1.892749999999999932e+00,-6.317138671875000000e-03
1.892770833333333291e+00,1.252746582031250000e-02
1.892791666666666650e+00,1.815795898437500000e-02
1.892812500000000009e+00,1.332092285156250000e-02
1.892833333333333368e+00,1.304626464843750000e-02
1.892854166666666726e+00,1.728820800781250000e-02
1.892875000000000085e+00,2.108764648437500000e-02
1.892895833333333444e+00,2.355957031250000000e-02
1.892916666666666581e+00,2.452087402343750000e-02
1.892937499999999940e+00,2.600097656250000000e-02
1.892958333333333298e+00,2.026367187500000000e-02
1.892979166666666657e+00,7.354736328125000000e-03
1.893000000000000016e+00,2.960205078125000000e-03
1.893020833333333375e+00,1.525878906250000000e-05
1.893041666666666734e+00,-1.672363281250000000e-02
1.893062500000000092e+00,-3.355407714843750000e-02
1.893083333333333229e+00,-3.610229492187500000e-02
1.893104166666666588e+00,-2.195739746093750000e-02
1.893124999999999947e+00,-2.700805664062500000e-03
1.893145833333333306e+00,-2.426147460937500000e-03
1.893166666666666664e+00,-2.323913574218750000e-02
1.893187500000000023e+00,-4.602050781250000000e-02
1.893208333333333382e+00,-5.259704589843750000e-02
1.893229166666666741e+00,-2.462768554687500000e-02
1.893250000000000099e+00,2.169799804687500000e-02
1.893270833333333236e+00,4.718017578125000000e-02
1.893291666666666595e+00,4.914855957031250000e-02
1.893312499999999954e+00,2.470397949218750000e-02
1.893333333333333313e+00,-1.791381835937500000e-02
1.893354166666666671e+00,-2.096557617187500000e-02
1.893375000000000030e+00,1.556396484375000000e-02
1.893395833333333389e+00,2.798461914062500000e-02
1.893416666666666748e+00,1.683044433593750000e-02
1.893437500000000107e+00,6.011962890625000000e-03
1.893458333333333243e+00,-8.361816406250000000e-03
1.893479166666666602e+00,-3.326416015625000000e-03
1.893499999999999961e+00,1.765441894531250000e-02
1.893520833333333320e+00,1.115417480468750000e-02
1.893541666666666679e+00,-1.359558105468750000e-02
1.893562500000000037e+00,-2.587890625000000000e-02
1.893583333333333396e+00,-3.213500976562500000e-02
1.893604166666666755e+00,-3.063964843750000000e-02
1.893624999999999892e+00,-1.106262207031250000e-02
1.893645833333333250e+00,9.658813476562500000e-03
1.893666666666666609e+00,1.097106933593750000e-02
1.893687499999999968e+00,-2.075195312500000000e-03
1.893708333333333327e+00,-1.412963867187500000e-02
1.893729166666666686e+00,-2.487182617187500000e-02
1.893750000000000044e+00,-3.538513183593750000e-02
1.893770833333333403e+00,-3.234863281250000000e-02
1.893791666666666762e+00,-1.945495605468750000e-02
1.893812499999999899e+00,-1.780700683593750000e-02
1.893833333333333258e+00,-2.244567871093750000e-02
1.893854166666666616e+00,-1.783752441406250000e-02
1.893874999999999975e+00,-1.274108886718750000e-02
1.893895833333333334e+00,-1.747131347656250000e-02
1.893916666666666693e+00,-1.988220214843750000e-02
1.893937500000000052e+00,-1.423645019531250000e-02
1.893958333333333410e+00,-1.019287109375000000e-02
1.893979166666666769e+00,-7.431030273437500000e-03
1.893999999999999906e+00,-1.124572753906250000e-02
1.894020833333333265e+00,-3.341674804687500000e-02
1.894041666666666623e+00,-4.087829589843750000e-02
1.894062499999999982e+00,-4.364013671875000000e-03
1.894083333333333341e+00,2.653503417968750000e-02
1.894104166666666700e+00,1.159667968750000000e-02
1.894125000000000059e+00,-2.194213867187500000e-02
1.894145833333333417e+00,-4.371643066406250000e-02
1.894166666666666776e+00,-2.957153320312500000e-02
1.894187499999999913e+00,1.496887207031250000e-02
1.894208333333333272e+00,3.155517578125000000e-02
1.894229166666666631e+00,7.369995117187500000e-03
1.894249999999999989e+00,-1.264953613281250000e-02
1.894270833333333348e+00,-1.820373535156250000e-02
1.894291666666666707e+00,-1.835632324218750000e-02
1.894312500000000066e+00,-1.821899414062500000e-02
1.894333333333333425e+00,-2.746582031250000000e-02
1.894354166666666561e+00,-3.273010253906250000e-02
1.894374999999999920e+00,-1.570129394531250000e-02
1.894395833333333279e+00,9.277343750000000000e-03
1.894416666666666638e+00,2.311706542968750000e-02
1.894437499999999996e+00,1.358032226562500000e-02
1.894458333333333355e+00,-5.828857421875000000e-03
1.894479166666666714e+00,-1.441955566406250000e-02
1.894500000000000073e+00,-2.476501464843750000e-02
1.894520833333333432e+00,-2.595520019531250000e-02
1.894541666666666568e+00,1.983642578125000000e-03
1.894562499999999927e+00,8.621215820312500000e-03
1.894583333333333286e+00,-2.197265625000000000e-02
1.894604166666666645e+00,-3.486633300781250000e-02
1.894625000000000004e+00,-3.143310546875000000e-02
1.894645833333333362e+00,-2.296447753906250000e-02
1.894666666666666721e+00,8.621215820312500000e-03
1.894687500000000080e+00,2.247619628906250000e-02
1.894708333333333439e+00,-9.094238281250000000e-03
1.894729166666666575e+00,-5.126953125000000000e-02
1.894749999999999934e+00,-7.527160644531250000e-02
1.894770833333333293e+00,-4.727172851562500000e-02
1.894791666666666652e+00,1.945495605468750000e-02
1.894812500000000011e+00,3.002929687500000000e-02
1.894833333333333369e+00,-2.781677246093750000e-02
1.894854166666666728e+00,-7.460021972656250000e-02
1.894875000000000087e+00,-8.363342285156250000e-02
1.894895833333333224e+00,-5.294799804687500000e-02
1.894916666666666583e+00,-6.713867187500000000e-04
1.894937499999999941e+00,6.851196289062500000e-03
1.894958333333333300e+00,-3.646850585937500000e-02
1.894979166666666659e+00,-7.150268554687500000e-02
1.895000000000000018e+00,-7.055664062500000000e-02
1.895020833333333377e+00,-4.141235351562500000e-02
1.895041666666666735e+00,-1.235961914062500000e-02
1.895062500000000094e+00,-5.004882812500000000e-03
1.895083333333333231e+00,-3.158569335937500000e-03
1.895104166666666590e+00,-9.811401367187500000e-03
1.895124999999999948e+00,-3.134155273437500000e-02
1.895145833333333307e+00,-4.399108886718750000e-02
1.895166666666666666e+00,-5.107116699218750000e-02
1.895187500000000025e+00,-5.474853515625000000e-02
1.895208333333333384e+00,-3.211975097656250000e-02
1.895229166666666742e+00,-1.145935058593750000e-02
1.895250000000000101e+00,-2.226257324218750000e-02
1.895270833333333238e+00,-4.469299316406250000e-02
1.895291666666666597e+00,-7.460021972656250000e-02
1.895312499999999956e+00,-8.403015136718750000e-02
1.895333333333333314e+00,-4.101562500000000000e-02
1.895354166666666673e+00,-6.713867187500000000e-03
1.895375000000000032e+00,-1.831054687500000000e-02
1.895395833333333391e+00,-3.169250488281250000e-02
1.895416666666666750e+00,-4.800415039062500000e-02
1.895437500000000108e+00,-6.451416015625000000e-02
1.895458333333333245e+00,-4.159545898437500000e-02
1.895479166666666604e+00,-1.100158691406250000e-02
1.895499999999999963e+00,-4.943847656250000000e-03
1.895520833333333321e+00,-8.087158203125000000e-04
1.895541666666666680e+00,-9.170532226562500000e-03
1.895562500000000039e+00,-3.317260742187500000e-02
1.895583333333333398e+00,-3.762817382812500000e-02
1.895604166666666757e+00,-2.046203613281250000e-02
1.895624999999999893e+00,-1.678466796875000000e-04
1.895645833333333252e+00,3.219604492187500000e-03
1.895666666666666611e+00,-2.122497558593750000e-02
1.895687499999999970e+00,-4.074096679687500000e-02
1.895708333333333329e+00,-4.510498046875000000e-02
1.895729166666666687e+00,-5.278015136718750000e-02
1.895750000000000046e+00,-4.754638671875000000e-02
1.895770833333333405e+00,-3.895568847656250000e-02
1.895791666666666764e+00,-5.026245117187500000e-02
1.895812499999999901e+00,-5.171203613281250000e-02
1.895833333333333259e+00,-4.647827148437500000e-02
1.895854166666666618e+00,-4.592895507812500000e-02
1.895874999999999977e+00,-1.809692382812500000e-02
1.895895833333333336e+00,1.419067382812500000e-03
1.895916666666666694e+00,-2.882385253906250000e-02
1.895937500000000053e+00,-5.690002441406250000e-02
1.895958333333333412e+00,-6.544494628906250000e-02
1.895979166666666771e+00,-6.666564941406250000e-02
1.895999999999999908e+00,-3.762817382812500000e-02
1.896020833333333266e+00,-1.011657714843750000e-02
1.896041666666666625e+00,-1.399230957031250000e-02
1.896062499999999984e+00,-2.258300781250000000e-02
1.896083333333333343e+00,-4.278564453125000000e-02
1.896104166666666702e+00,-6.405639648437500000e-02
1.896125000000000060e+00,-5.249023437500000000e-02
1.896145833333333419e+00,-4.206848144531250000e-02
1.896166666666666556e+00,-5.525207519531250000e-02
1.896187499999999915e+00,-6.898498535156250000e-02
1.896208333333333274e+00,-7.781982421875000000e-02
1.896229166666666632e+00,-5.886840820312500000e-02
1.896249999999999991e+00,-2.310180664062500000e-02
1.896270833333333350e+00,-3.013610839843750000e-02
1.896291666666666709e+00,-5.812072753906250000e-02
1.896312500000000068e+00,-7.510375976562500000e-02
1.896333333333333426e+00,-1.044769287109375000e-01
1.896354166666666563e+00,-1.065826416015625000e-01
1.896374999999999922e+00,-5.593872070312500000e-02
1.896395833333333281e+00,-2.438354492187500000e-02
1.896416666666666639e+00,-3.253173828125000000e-02
1.896437499999999998e+00,-4.598999023437500000e-02
1.896458333333333357e+00,-6.304931640625000000e-02
1.896479166666666716e+00,-6.816101074218750000e-02
1.896500000000000075e+00,-4.663085937500000000e-02
1.896520833333333433e+00,-3.208923339843750000e-02
1.896541666666666570e+00,-4.164123535156250000e-02
1.896562499999999929e+00,-5.439758300781250000e-02
1.896583333333333288e+00,-6.008911132812500000e-02
1.896604166666666647e+00,-6.704711914062500000e-02
1.896625000000000005e+00,-6.896972656250000000e-02
1.896645833333333364e+00,-5.474853515625000000e-02
1.896666666666666723e+00,-4.429626464843750000e-02
1.896687500000000082e+00,-5.270385742187500000e-02
1.896708333333333441e+00,-6.735229492187500000e-02
1.896729166666666577e+00,-8.316040039062500000e-02
1.896749999999999936e+00,-8.595275878906250000e-02
1.896770833333333295e+00,-6.221008300781250000e-02
1.896791666666666654e+00,-4.954528808593750000e-02
1.896812500000000012e+00,-6.321716308593750000e-02
1.896833333333333371e+00,-6.884765625000000000e-02
1.896854166666666730e+00,-6.793212890625000000e-02
1.896875000000000089e+00,-7.292175292968750000e-02
1.896895833333333226e+00,-6.997680664062500000e-02
1.896916666666666584e+00,-5.924987792968750000e-02
1.896937499999999943e+00,-4.646301269531250000e-02
1.896958333333333302e+00,-4.779052734375000000e-02
1.896979166666666661e+00,-7.431030273437500000e-02
1.897000000000000020e+00,-8.300781250000000000e-02
1.897020833333333378e+00,-5.790710449218750000e-02
1.897041666666666737e+00,-4.000854492187500000e-02
1.897062500000000096e+00,-3.204345703125000000e-02
1.897083333333333233e+00,-3.944396972656250000e-02
1.897104166666666591e+00,-7.801818847656250000e-02
1.897124999999999950e+00,-9.371948242187500000e-02
1.897145833333333309e+00,-6.008911132812500000e-02
1.897166666666666668e+00,-3.544616699218750000e-02
1.897187500000000027e+00,-3.799438476562500000e-02
1.897208333333333385e+00,-4.278564453125000000e-02
1.897229166666666744e+00,-5.223083496093750000e-02
1.897250000000000103e+00,-6.991577148437500000e-02
1.897270833333333240e+00,-8.476257324218750000e-02
1.897291666666666599e+00,-8.656311035156250000e-02
1.897312499999999957e+00,-7.730102539062500000e-02
1.897333333333333316e+00,-6.190490722656250000e-02
1.897354166666666675e+00,-4.017639160156250000e-02
1.897375000000000034e+00,-2.854919433593750000e-02
1.897395833333333393e+00,-3.712463378906250000e-02
1.897416666666666751e+00,-4.666137695312500000e-02
1.897437500000000110e+00,-6.196594238281250000e-02
1.897458333333333247e+00,-8.105468750000000000e-02
1.897479166666666606e+00,-6.771850585937500000e-02
1.897499999999999964e+00,-3.585815429687500000e-02
1.897520833333333323e+00,-2.549743652343750000e-02
1.897541666666666682e+00,-3.442382812500000000e-02
1.897562500000000041e+00,-6.542968750000000000e-02
1.897583333333333400e+00,-1.007385253906250000e-01
1.897604166666666758e+00,-9.695434570312500000e-02
1.897624999999999895e+00,-7.540893554687500000e-02
1.897645833333333254e+00,-6.286621093750000000e-02
1.897666666666666613e+00,-4.765319824218750000e-02
1.897687499999999972e+00,-5.439758300781250000e-02
1.897708333333333330e+00,-9.178161621093750000e-02
1.897729166666666689e+00,-1.105499267578125000e-01
1.897750000000000048e+00,-9.642028808593750000e-02
1.897770833333333407e+00,-6.954956054687500000e-02
1.897791666666666766e+00,-4.830932617187500000e-02
1.897812499999999902e+00,-5.511474609375000000e-02
1.897833333333333261e+00,-7.917785644531250000e-02
1.897854166666666620e+00,-8.688354492187500000e-02
1.897874999999999979e+00,-7.441711425781250000e-02
1.897895833333333337e+00,-5.839538574218750000e-02
1.897916666666666696e+00,-5.583190917968750000e-02
1.897937500000000055e+00,-6.483459472656250000e-02
1.897958333333333414e+00,-6.651306152343750000e-02
1.897979166666666773e+00,-5.955505371093750000e-02
1.897999999999999909e+00,-5.743408203125000000e-02
1.898020833333333268e+00,-6.431579589843750000e-02
1.898041666666666627e+00,-6.973266601562500000e-02
1.898062499999999986e+00,-5.747985839843750000e-02
1.898083333333333345e+00,-4.690551757812500000e-02
1.898104166666666703e+00,-5.931091308593750000e-02
1.898125000000000062e+00,-6.983947753906250000e-02
1.898145833333333421e+00,-6.901550292968750000e-02
1.898166666666666558e+00,-6.752014160156250000e-02
1.898187499999999917e+00,-5.412292480468750000e-02
1.898208333333333275e+00,-5.361938476562500000e-02
1.898229166666666634e+00,-8.471679687500000000e-02
1.898249999999999993e+00,-9.346008300781250000e-02
1.898270833333333352e+00,-6.871032714843750000e-02
1.898291666666666710e+00,-5.764770507812500000e-02
1.898312500000000069e+00,-6.040954589843750000e-02
1.898333333333333428e+00,-6.817626953125000000e-02
1.898354166666666565e+00,-8.192443847656250000e-02
1.898374999999999924e+00,-7.704162597656250000e-02
1.898395833333333282e+00,-5.551147460937500000e-02
1.898416666666666641e+00,-4.472351074218750000e-02
1.898437500000000000e+00,-4.953002929687500000e-02
1.898458333333333359e+00,-6.140136718750000000e-02
1.898479166666666718e+00,-6.278991699218750000e-02
1.898500000000000076e+00,-4.389953613281250000e-02
1.898520833333333435e+00,-2.525329589843750000e-02
1.898541666666666572e+00,-2.940368652343750000e-02
1.898562499999999931e+00,-6.072998046875000000e-02
1.898583333333333290e+00,-9.730529785156250000e-02
1.898604166666666648e+00,-1.018829345703125000e-01
1.898625000000000007e+00,-8.081054687500000000e-02
1.898645833333333366e+00,-6.242370605468750000e-02
1.898666666666666725e+00,-4.948425292968750000e-02
1.898687500000000083e+00,-5.009460449218750000e-02
1.898708333333333442e+00,-6.903076171875000000e-02
1.898729166666666579e+00,-8.354187011718750000e-02
1.898749999999999938e+00,-8.688354492187500000e-02
1.898770833333333297e+00,-8.650207519531250000e-02
1.898791666666666655e+00,-8.045959472656250000e-02
1.898812500000000014e+00,-6.953430175781250000e-02
1.898833333333333373e+00,-5.709838867187500000e-02
1.898854166666666732e+00,-5.174255371093750000e-02
1.898875000000000091e+00,-5.825805664062500000e-02
1.898895833333333227e+00,-5.580139160156250000e-02
1.898916666666666586e+00,-4.298400878906250000e-02
1.898937499999999945e+00,-3.987121582031250000e-02
1.898958333333333304e+00,-4.827880859375000000e-02
1.898979166666666663e+00,-6.591796875000000000e-02
1.899000000000000021e+00,-8.018493652343750000e-02
1.899020833333333380e+00,-6.895446777343750000e-02
1.899041666666666739e+00,-5.361938476562500000e-02
1.899062500000000098e+00,-5.372619628906250000e-02
1.899083333333333234e+00,-5.204772949218750000e-02
1.899104166666666593e+00,-5.807495117187500000e-02
1.899124999999999952e+00,-8.006286621093750000e-02
1.899145833333333311e+00,-9.580993652343750000e-02
1.899166666666666670e+00,-1.001281738281250000e-01
1.899187500000000028e+00,-9.922790527343750000e-02
1.899208333333333387e+00,-8.944702148437500000e-02
1.899229166666666746e+00,-7.649230957031250000e-02
1.899250000000000105e+00,-6.423950195312500000e-02
1.899270833333333242e+00,-6.317138671875000000e-02
1.899291666666666600e+00,-8.097839355468750000e-02
1.899312499999999959e+00,-9.541320800781250000e-02
1.899333333333333318e+00,-1.026916503906250000e-01
1.899354166666666677e+00,-1.076202392578125000e-01
1.899375000000000036e+00,-9.391784667968750000e-02
1.899395833333333394e+00,-8.209228515625000000e-02
1.899416666666666753e+00,-9.169006347656250000e-02
1.899437499999999890e+00,-8.108520507812500000e-02
1.899458333333333249e+00,-5.303955078125000000e-02
1.899479166666666607e+00,-5.282592773437500000e-02
1.899499999999999966e+00,-6.590270996093750000e-02
1.899520833333333325e+00,-7.786560058593750000e-02
1.899541666666666684e+00,-1.033935546875000000e-01
1.899562500000000043e+00,-1.143798828125000000e-01
1.899583333333333401e+00,-9.275817871093750000e-02
1.899604166666666760e+00,-7.292175292968750000e-02
1.899624999999999897e+00,-7.504272460937500000e-02
1.899645833333333256e+00,-8.988952636718750000e-02
1.899666666666666615e+00,-1.072845458984375000e-01
1.899687499999999973e+00,-1.116333007812500000e-01
1.899708333333333332e+00,-9.934997558593750000e-02
1.899729166666666691e+00,-8.911132812500000000e-02
1.899750000000000050e+00,-9.219360351562500000e-02
1.899770833333333409e+00,-9.994506835937500000e-02
1.899791666666666767e+00,-1.018981933593750000e-01
1.899812499999999904e+00,-9.571838378906250000e-02
1.899833333333333263e+00,-9.039306640625000000e-02
1.899854166666666622e+00,-9.974670410156250000e-02
1.899874999999999980e+00,-1.121673583984375000e-01
1.899895833333333339e+00,-1.044006347656250000e-01
1.899916666666666698e+00,-8.709716796875000000e-02
1.899937500000000057e+00,-8.088684082031250000e-02
1.899958333333333416e+00,-9.020996093750000000e-02
1.899979166666666774e+00,-1.116180419921875000e-01
1.899999999999999911e+00,-1.189575195312500000e-01
1.900020833333333270e+00,-9.819030761718750000e-02
1.900041666666666629e+00,-9.062194824218750000e-02
1.900062499999999988e+00,-1.109161376953125000e-01
1.900083333333333346e+00,-1.183013916015625000e-01
1.900104166666666705e+00,-1.060485839843750000e-01
1.900125000000000064e+00,-9.075927734375000000e-02
1.900145833333333423e+00,-7.746887207031250000e-02
1.900166666666666559e+00,-8.012390136718750000e-02
1.900187499999999918e+00,-9.443664550781250000e-02
1.900208333333333277e+00,-9.832763671875000000e-02
1.900229166666666636e+00,-9.362792968750000000e-02
1.900249999999999995e+00,-8.663940429687500000e-02
1.900270833333333353e+00,-8.682250976562500000e-02
1.900291666666666712e+00,-1.018371582031250000e-01
1.900312500000000071e+00,-1.098327636718750000e-01
1.900333333333333430e+00,-1.085052490234375000e-01
1.900354166666666567e+00,-1.151885986328125000e-01
1.900374999999999925e+00,-1.145324707031250000e-01
1.900395833333333284e+00,-1.048431396484375000e-01
1.900416666666666643e+00,-1.000213623046875000e-01
1.900437500000000002e+00,-8.952331542968750000e-02
1.900458333333333361e+00,-8.863830566406250000e-02
1.900479166666666719e+00,-1.127929687500000000e-01
1.900500000000000078e+00,-1.244506835937500000e-01
1.900520833333333437e+00,-1.140289306640625000e-01
1.900541666666666574e+00,-1.052246093750000000e-01
1.900562499999999932e+00,-9.483337402343750000e-02
1.900583333333333291e+00,-8.959960937500000000e-02
1.900604166666666650e+00,-9.443664550781250000e-02
1.900625000000000009e+00,-9.498596191406250000e-02
1.900645833333333368e+00,-1.003723144531250000e-01
1.900666666666666726e+00,-1.030426025390625000e-01
1.900687500000000085e+00,-8.692932128906250000e-02
1.900708333333333444e+00,-8.454895019531250000e-02
1.900729166666666581e+00,-1.040191650390625000e-01
1.900749999999999940e+00,-1.046295166015625000e-01
1.900770833333333298e+00,-9.205627441406250000e-02
1.900791666666666657e+00,-9.249877929687500000e-02
1.900812500000000016e+00,-1.047363281250000000e-01
1.900833333333333375e+00,-1.218872070312500000e-01
1.900854166666666734e+00,-1.300354003906250000e-01
1.900875000000000092e+00,-1.215972900390625000e-01
1.900895833333333229e+00,-1.051940917968750000e-01
1.900916666666666588e+00,-8.692932128906250000e-02
1.900937499999999947e+00,-8.874511718750000000e-02
1.900958333333333306e+00,-1.177368164062500000e-01
1.900979166666666664e+00,-1.307220458984375000e-01
1.901000000000000023e+00,-1.123809814453125000e-01
1.901020833333333382e+00,-8.831787109375000000e-02
1.901041666666666741e+00,-6.671142578125000000e-02
1.901062500000000099e+00,-6.604003906250000000e-02
1.901083333333333236e+00,-9.683227539062500000e-02
1.901104166666666595e+00,-1.174774169921875000e-01
1.901124999999999954e+00,-1.059722900390625000e-01
1.901145833333333313e+00,-8.569335937500000000e-02
1.901166666666666671e+00,-7.055664062500000000e-02
1.901187500000000030e+00,-7.218933105468750000e-02
1.901208333333333389e+00,-9.152221679687500000e-02
1.901229166666666748e+00,-1.015014648437500000e-01
1.901250000000000107e+00,-9.782409667968750000e-02
1.901270833333333243e+00,-9.881591796875000000e-02
1.901291666666666602e+00,-1.001434326171875000e-01
1.901312499999999961e+00,-8.929443359375000000e-02
1.901333333333333320e+00,-7.336425781250000000e-02
1.901354166666666679e+00,-7.308959960937500000e-02
1.901375000000000037e+00,-9.590148925781250000e-02
1.901395833333333396e+00,-1.219787597656250000e-01
1.901416666666666755e+00,-1.296234130859375000e-01
1.901437499999999892e+00,-1.095428466796875000e-01
1.901458333333333250e+00,-6.919860839843750000e-02
1.901479166666666609e+00,-4.884338378906250000e-02
1.901499999999999968e+00,-7.801818847656250000e-02
1.901520833333333327e+00,-1.221923828125000000e-01
1.901541666666666686e+00,-1.338348388671875000e-01
1.901562500000000044e+00,-9.783935546875000000e-02
1.901583333333333403e+00,-4.356384277343750000e-02
1.901604166666666762e+00,-3.421020507812500000e-02
1.901624999999999899e+00,-8.045959472656250000e-02
1.901645833333333258e+00,-1.194458007812500000e-01
1.901666666666666616e+00,-1.185150146484375000e-01
1.901687499999999975e+00,-8.625793457031250000e-02
1.901708333333333334e+00,-4.187011718750000000e-02
1.901729166666666693e+00,-4.071044921875000000e-02
1.901750000000000052e+00,-9.927368164062500000e-02
1.901770833333333410e+00,-1.461944580078125000e-01
1.901791666666666769e+00,-1.378021240234375000e-01
1.901812499999999906e+00,-9.181213378906250000e-02
1.901833333333333265e+00,-4.119873046875000000e-02
1.901854166666666623e+00,-3.982543945312500000e-02
1.901874999999999982e+00,-9.629821777343750000e-02
1.901895833333333341e+00,-1.410827636718750000e-01
1.901916666666666700e+00,-1.396484375000000000e-01
1.901937500000000059e+00,-1.090698242187500000e-01
1.901958333333333417e+00,-6.268310546875000000e-02
1.901979166666666776e+00,-4.457092285156250000e-02
1.901999999999999913e+00,-8.303833007812500000e-02
1.902020833333333272e+00,-1.233673095703125000e-01
1.902041666666666631e+00,-1.237335205078125000e-01
1.902062499999999989e+00,-1.062164306640625000e-01
1.902083333333333348e+00,-8.660888671875000000e-02
1.902104166666666707e+00,-7.008361816406250000e-02
1.902125000000000066e+00,-7.037353515625000000e-02
1.902145833333333425e+00,-8.442687988281250000e-02
1.902166666666666561e+00,-9.619140625000000000e-02
1.902187499999999920e+00,-1.027374267578125000e-01
1.902208333333333279e+00,-1.108093261718750000e-01
